# Configuracion:
# Concentracion g/m^3_=_19900.0
# C_Vs_to_Am_M_A/Vsm_=_254322799225.57578
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_ref_Hz_=_268098.5502821708
# 
Resultados:
# tau_s_=_(7.92+/-2.36)e-08
# dphi_rad_=_6.42+/-0.04
# SAR_W/g_=_279.50+/-99.06
# Hc_kA/m_=_6.25+/-1.08
# Mr_A/m_=_292.51+/-95.11
# Suceptibilidad_a_M=0_=_0.0504+/-0.0119
# t_hasta_1er_file_=_191.94
# Duracion_T_Fase_=_44.8
# 1er_file_T_Fase_=_265kHz_100dA_100Mss_NE5X066.txt
# last_file_T_Fase_=_265kHz_100dA_100Mss_NE5X149.txt

Nombre_archivo	Time_m_(s)	Temperatura_(ºC)	Mr_(A/m)	Hc_(kA/m)	Campo_max_(A/m)	Mag_max_(A/m)	f0	mag0	dphi0	SAR_(W/g)	Tau_(s)	N	xi_M_0
265kHz_100dA_100Mss_NE5X011.txt	192.45	-29.87	100.12	4.22	38460.00	693.43	2.680965e+05	1.080665e+01	6.342723e+00	88.73	3.538522e-08	4476	2.513e-02
265kHz_100dA_100Mss_NE5X012.txt	192.96	-28.69	139.43	5.55	38460.00	682.71	2.680965e+05	1.085439e+01	6.405068e+00	182.11	7.271424e-08	4476	2.674e-02
265kHz_100dA_100Mss_NE5X013.txt	193.45	-27.57	86.42	3.54	38460.00	716.19	2.680965e+05	1.104438e+01	6.317503e+00	52.29	2.038021e-08	4476	2.565e-02
265kHz_100dA_100Mss_NE5X014.txt	193.99	-26.32	97.21	3.97	38460.00	703.81	2.680965e+05	1.098684e+01	6.336631e+00	80.99	3.175756e-08	4476	2.591e-02
265kHz_100dA_100Mss_NE5X015.txt	194.49	-25.66	144.13	5.73	38460.00	662.32	2.680965e+05	1.070082e+01	6.414696e+00	193.64	7.852232e-08	4476	2.686e-02
265kHz_100dA_100Mss_NE5X016.txt	194.99	-25.01	152.76	6.05	38460.00	659.46	2.680965e+05	1.059804e+01	6.429322e+00	212.96	8.737480e-08	4476	2.697e-02
265kHz_100dA_100Mss_NE5X017.txt	195.5	-23.80	99.40	4.05	38460.00	693.52	2.680965e+05	1.086633e+01	6.341064e+00	86.74	3.439693e-08	4476	2.598e-02
265kHz_100dA_100Mss_NE5X018.txt	196.01	-22.58	88.02	3.60	38460.00	704.46	2.680965e+05	1.094128e+01	6.322581e+00	59.46	2.339845e-08	4476	2.587e-02
265kHz_100dA_100Mss_NE5X019.txt	197.03	-20.43	97.65	3.95	38460.00	704.57	2.680965e+05	1.093292e+01	6.338793e+00	83.85	3.304495e-08	4476	2.631e-02
265kHz_100dA_100Mss_NE5X020.txt	197.54	-19.31	122.72	4.90	38460.00	667.24	2.680965e+05	1.068965e+01	6.379760e+00	142.24	5.750894e-08	4476	2.660e-02
265kHz_100dA_100Mss_NE5X021.txt	198.07	-18.17	164.44	6.43	38460.00	670.58	2.680965e+05	1.053691e+01	6.452285e+00	244.71	1.013517e-07	4476	2.714e-02
265kHz_100dA_100Mss_NE5X022.txt	198.58	-17.20	142.79	5.65	38460.00	663.82	2.680965e+05	1.058465e+01	6.415981e+00	193.39	7.929900e-08	4476	2.691e-02
265kHz_100dA_100Mss_NE5X023.txt	199.08	-16.26	114.31	4.56	38460.00	675.62	2.680965e+05	1.076983e+01	6.366393e+00	123.52	4.950950e-08	4476	2.670e-02
265kHz_100dA_100Mss_NE5X024.txt	199.57	-15.43	127.85	5.05	38460.00	665.72	2.680965e+05	1.070497e+01	6.389427e+00	156.65	6.330722e-08	4476	2.686e-02
265kHz_100dA_100Mss_NE5X025.txt	200.15	-14.32	125.85	5.01	38460.00	660.04	2.680965e+05	1.062711e+01	6.387267e+00	152.36	6.201063e-08	4476	2.669e-02
265kHz_100dA_100Mss_NE5X026.txt	200.68	-13.00	140.99	5.54	38460.00	647.75	2.680965e+05	1.057937e+01	6.412213e+00	187.84	7.702359e-08	4476	2.712e-02
265kHz_100dA_100Mss_NE5X027.txt	201.17	-12.20	130.77	5.15	38460.00	655.24	2.680965e+05	1.064136e+01	6.395123e+00	164.03	6.672958e-08	4476	2.711e-02
265kHz_100dA_100Mss_NE5X028.txt	201.68	-12.20	109.74	4.35	38460.00	691.61	2.680965e+05	1.083695e+01	6.359815e+00	114.48	4.558005e-08	4476	2.679e-02
265kHz_100dA_100Mss_NE5X029.txt	202.19	-11.95	73.77	2.99	38460.00	710.67	2.680965e+05	1.095449e+01	6.300189e+00	25.70	1.009490e-08	4476	2.584e-02
265kHz_100dA_100Mss_NE5X030.txt	202.69	-11.30	121.79	4.81	38460.00	661.74	2.680965e+05	1.065931e+01	6.380021e+00	142.22	5.766527e-08	4476	2.689e-02
265kHz_100dA_100Mss_NE5X031.txt	203.19	-10.43	141.64	5.52	38460.00	649.06	2.681564e+05	1.054561e+01	6.412736e+00	188.04	7.733827e-08	4475	2.725e-02
265kHz_100dA_100Mss_NE5X032.txt	203.68	-9.20	87.21	3.48	38460.00	702.39	2.681564e+05	1.096317e+01	6.322045e+00	58.79	2.308011e-08	4475	2.648e-02
265kHz_100dA_100Mss_NE5X033.txt	204.18	-8.31	103.57	4.10	38460.00	682.80	2.680965e+05	1.082583e+01	6.349941e+00	99.65	3.968750e-08	4476	2.675e-02
265kHz_100dA_100Mss_NE5X034.txt	204.77	-8.01	104.79	4.12	38460.00	690.41	2.680965e+05	1.088055e+01	6.351808e+00	102.95	4.080114e-08	4476	2.693e-02
265kHz_100dA_100Mss_NE5X035.txt	205.27	-7.60	102.70	4.04	38460.00	689.62	2.680965e+05	1.092112e+01	6.347628e+00	97.05	3.830836e-08	4476	2.684e-02
265kHz_100dA_100Mss_NE5X036.txt	205.82	-7.00	94.61	3.72	38460.00	694.40	2.680965e+05	1.091632e+01	6.334001e+00	76.52	3.019222e-08	4476	2.666e-02
265kHz_100dA_100Mss_NE5X037.txt	206.32	-6.51	126.79	4.90	38460.00	676.25	2.680965e+05	1.077796e+01	6.388051e+00	155.68	6.248138e-08	4476	2.740e-02
265kHz_100dA_100Mss_NE5X038.txt	207.37	-5.64	154.06	5.85	38460.00	669.17	2.681564e+05	1.068126e+01	6.432306e+00	219.03	8.918491e-08	4475	2.783e-02
265kHz_100dA_100Mss_NE5X039.txt	207.88	-5.28	93.14	3.61	38460.00	704.99	2.681564e+05	1.103885e+01	6.328791e+00	69.46	2.709175e-08	4475	2.705e-02
265kHz_100dA_100Mss_NE5X040.txt	208.4	-4.92	93.81	3.59	38460.00	721.84	2.681564e+05	1.121760e+01	6.330173e+00	72.72	2.791396e-08	4475	2.759e-02
265kHz_100dA_100Mss_NE5X041.txt	208.92	-4.56	160.39	5.91	38460.00	686.76	2.680965e+05	1.086704e+01	6.437384e+00	230.32	9.227026e-08	4476	2.862e-02
265kHz_100dA_100Mss_NE5X042.txt	209.43	-4.24	157.53	5.73	38460.00	690.01	2.680965e+05	1.100851e+01	6.429166e+00	220.98	8.728071e-08	4476	2.893e-02
265kHz_100dA_100Mss_NE5X043.txt	209.95	-3.93	117.93	4.31	38460.00	701.66	2.680965e+05	1.123723e+01	6.361278e+00	120.97	4.645348e-08	4476	2.878e-02
265kHz_100dA_100Mss_NE5X044.txt	210.44	-3.64	118.55	4.26	38460.00	710.81	2.680965e+05	1.135645e+01	6.358300e+00	117.60	4.467484e-08	4476	2.931e-02
265kHz_100dA_100Mss_NE5X045.txt	210.94	-3.34	122.17	4.30	38460.00	720.03	2.680965e+05	1.156334e+01	6.359920e+00	122.32	4.564253e-08	4476	3.020e-02
265kHz_100dA_100Mss_NE5X046.txt	211.56	-3.08	166.05	5.59	38460.00	708.20	2.680965e+05	1.151174e+01	6.420194e+00	216.97	8.184669e-08	4476	3.163e-02
265kHz_100dA_100Mss_NE5X047.txt	212.09	-2.86	135.14	4.47	38460.00	740.07	2.680965e+05	1.193075e+01	6.363737e+00	132.48	4.792270e-08	4476	3.200e-02
265kHz_100dA_100Mss_NE5X048.txt	212.62	-2.65	150.21	4.80	38460.00	741.44	2.680965e+05	1.209088e+01	6.377754e+00	157.55	5.630797e-08	4476	3.351e-02
