# Configuracion:
# Concentracion g/m^3_=_19900.0
# C_Vs_to_Am_M_A/Vsm_=_254322799225.57578
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_ref_Hz_=_136626.05859831686
# 
Resultados:
# tau_s_=_(1.18+/-0.23)e-07
# dphi_rad_=_6.38+/-0.02
# SAR_W/g_=_255.99+/-64.12
# Hc_kA/m_=_7.04+/-1.18
# Mr_A/m_=_462.27+/-130.76
# Suceptibilidad_a_M=0_=_0.0720+/-0.0131

Nombre_archivo	Time_m	Temperatura_(ºC)	Mr_(A/m)	Hc_(kA/m)	Campo_max_(A/m)	Mag_max_(A/m)	f0	mag0	dphi0	SAR_(W/g)	Tau_(s)	N	xi_M_0
135kHz_150dA_100Mss_NE5X012.txt	05/07/2024 12:34:21	-39.2	248.26	5.81	57041.50	1217.21	1.366431e+05	1.012301e+01	6.371676e+00	186.64	1.033511e-07	4391	4.567e-02
135kHz_150dA_100Mss_NE5X013.txt	05/07/2024 12:34:21	-39.2	244.25	5.67	57041.50	1214.01	1.366431e+05	1.016743e+01	6.367010e+00	177.60	9.787706e-08	4391	4.593e-02
135kHz_150dA_100Mss_NE5X014.txt	05/07/2024 12:34:22	-37.3	247.36	5.75	57041.50	1232.83	1.366431e+05	1.021050e+01	6.370472e+00	185.70	1.019377e-07	4391	4.607e-02
135kHz_150dA_100Mss_NE5X015.txt	05/07/2024 12:34:22	-37.3	222.50	5.19	57041.50	1231.76	1.366431e+05	1.019605e+01	6.348521e+00	138.88	7.621763e-08	4391	4.564e-02
135kHz_150dA_100Mss_NE5X016.txt	05/07/2024 12:34:23	-33.6	242.49	5.63	57041.50	1222.32	1.366431e+05	1.013527e+01	6.368069e+00	179.27	9.911904e-08	4391	4.631e-02
135kHz_150dA_100Mss_NE5X017.txt	05/07/2024 12:34:23	-33.6	236.74	5.49	57041.50	1221.74	1.366431e+05	1.016518e+01	6.363311e+00	169.74	9.353743e-08	4391	4.623e-02
135kHz_150dA_100Mss_NE5X018.txt	05/07/2024 12:34:24	-31.0	227.39	5.30	57041.50	1218.47	1.366431e+05	1.013924e+01	6.355597e+00	153.04	8.449768e-08	4391	4.589e-02
135kHz_150dA_100Mss_NE5X019.txt	05/07/2024 12:34:25	-28.4	216.92	5.03	57041.50	1231.60	1.366431e+05	1.020048e+01	6.346887e+00	135.47	7.430616e-08	4391	4.602e-02
135kHz_150dA_100Mss_NE5X020.txt	05/07/2024 12:34:25	-28.4	220.63	5.09	57041.50	1214.47	1.366431e+05	1.011020e+01	6.351022e+00	142.98	7.914428e-08	4391	4.623e-02
135kHz_150dA_100Mss_NE5X021.txt	05/07/2024 12:34:26	-25.9	227.11	5.23	57041.50	1214.92	1.366431e+05	1.013132e+01	6.357054e+00	155.99	8.620593e-08	4391	4.635e-02
135kHz_150dA_100Mss_NE5X022.txt	05/07/2024 12:34:26	-25.9	230.86	5.32	57041.50	1195.84	1.366120e+05	1.003028e+01	6.361645e+00	163.98	9.158536e-08	4392	4.630e-02
135kHz_150dA_100Mss_NE5X023.txt	05/07/2024 12:34:27	-23.8	228.61	5.30	57041.50	1197.80	1.366431e+05	1.001791e+01	6.360177e+00	160.75	8.986352e-08	4391	4.554e-02
135kHz_150dA_100Mss_NE5X024.txt	05/07/2024 12:34:27	-23.8	226.74	5.19	57041.50	1205.26	1.366431e+05	1.008826e+01	6.357916e+00	157.14	8.721713e-08	4391	4.641e-02
135kHz_150dA_100Mss_NE5X025.txt	05/07/2024 12:34:28	-21.8	242.06	5.58	57041.50	1204.55	1.366431e+05	9.973577e+00	6.373384e+00	187.43	1.053555e-07	4391	4.612e-02
135kHz_150dA_100Mss_NE5X026.txt	05/07/2024 12:34:28	-21.8	210.96	4.88	57041.50	1213.74	1.366431e+05	1.005886e+01	6.345723e+00	131.15	7.294371e-08	4391	4.610e-02
135kHz_150dA_100Mss_NE5X027.txt	05/07/2024 12:34:29	-20.1	229.61	5.27	57041.50	1201.46	1.366120e+05	1.006541e+01	6.362478e+00	166.30	9.256090e-08	4392	4.614e-02
135kHz_150dA_100Mss_NE5X028.txt	05/07/2024 12:34:30	-19.2	195.49	4.55	57041.50	1212.71	1.366431e+05	1.000190e+01	6.332563e+00	102.99	5.756590e-08	4391	4.587e-02
135kHz_150dA_100Mss_NE5X029.txt	05/07/2024 12:34:30	-19.2	205.25	4.72	57041.50	1225.12	1.366431e+05	1.014250e+01	6.340394e+00	120.99	6.671383e-08	4391	4.634e-02
135kHz_150dA_100Mss_NE5X030.txt	05/07/2024 12:34:31	-17.8	214.34	4.95	57041.50	1192.28	1.366120e+05	9.943995e+00	6.350087e+00	138.66	7.804850e-08	4392	4.585e-02
135kHz_150dA_100Mss_NE5X031.txt	05/07/2024 12:34:31	-17.8	214.27	4.93	57041.50	1202.61	1.366120e+05	1.002312e+01	6.350148e+00	139.89	7.812080e-08	4392	4.616e-02
135kHz_150dA_100Mss_NE5X032.txt	05/07/2024 12:34:32	-16.3	227.94	5.17	57041.50	1215.73	1.366120e+05	1.013703e+01	6.361595e+00	165.62	9.152677e-08	4392	4.694e-02
135kHz_150dA_100Mss_NE5X033.txt	05/07/2024 12:34:32	-16.3	212.96	4.86	57041.50	1204.59	1.366120e+05	1.004949e+01	6.348961e+00	137.77	7.673286e-08	4392	4.663e-02
135kHz_150dA_100Mss_NE5X034.txt	05/07/2024 12:34:33	-15.1	233.01	5.30	57041.50	1203.31	1.366120e+05	9.998457e+00	6.367350e+00	175.32	9.827522e-08	4392	4.663e-02
135kHz_150dA_100Mss_NE5X035.txt	05/07/2024 12:34:33	-15.1	213.96	4.86	57041.50	1207.75	1.366431e+05	1.007471e+01	6.349624e+00	139.54	7.750759e-08	4391	4.690e-02
135kHz_150dA_100Mss_NE5X036.txt	05/07/2024 12:34:34	-14.0	221.67	5.06	57041.50	1195.82	1.366120e+05	1.001689e+01	6.357474e+00	155.07	8.669727e-08	4392	4.615e-02
135kHz_150dA_100Mss_NE5X037.txt	05/07/2024 12:34:34	-14.0	211.74	4.83	57041.50	1223.50	1.366120e+05	1.016237e+01	6.348100e+00	137.50	7.572505e-08	4392	4.681e-02
135kHz_150dA_100Mss_NE5X038.txt	05/07/2024 12:34:35	-12.3	224.74	5.08	57041.50	1203.97	1.366431e+05	1.007551e+01	6.359745e+00	160.77	8.935765e-08	4391	4.678e-02
135kHz_150dA_100Mss_NE5X039.txt	05/07/2024 12:34:36	-11.4	206.91	4.69	57041.50	1203.59	1.366431e+05	1.002517e+01	6.344222e+00	127.58	7.118851e-08	4391	4.660e-02
135kHz_150dA_100Mss_NE5X040.txt	05/07/2024 12:34:36	-11.4	211.15	4.82	57041.50	1208.21	1.366431e+05	1.005791e+01	6.347696e+00	135.27	7.525139e-08	4391	4.660e-02
135kHz_150dA_100Mss_NE5X041.txt	05/07/2024 12:34:37	-10.6	219.82	5.02	57041.50	1194.51	1.366120e+05	1.000501e+01	6.356544e+00	152.95	8.560816e-08	4392	4.616e-02
135kHz_150dA_100Mss_NE5X042.txt	05/07/2024 12:34:37	-10.6	201.48	4.60	57041.50	1216.96	1.366120e+05	1.007361e+01	6.339909e+00	119.12	6.614720e-08	4392	4.649e-02
135kHz_150dA_100Mss_NE5X043.txt	05/07/2024 12:34:38	-9.7	194.54	4.43	57041.50	1225.30	1.366431e+05	1.011820e+01	6.333381e+00	105.91	5.852166e-08	4391	4.680e-02
135kHz_150dA_100Mss_NE5X044.txt	05/07/2024 12:34:38	-9.7	206.04	4.69	57041.50	1198.81	1.366431e+05	9.982696e+00	6.344019e+00	126.62	7.095270e-08	4391	4.634e-02
135kHz_150dA_100Mss_NE5X045.txt	05/07/2024 12:34:39	-8.9	204.87	4.65	57041.50	1217.61	1.366431e+05	1.010916e+01	6.342078e+00	124.14	6.868398e-08	4391	4.680e-02
135kHz_150dA_100Mss_NE5X046.txt	05/07/2024 12:34:39	-8.9	215.28	4.87	57041.50	1206.22	1.366431e+05	1.007380e+01	6.351420e+00	143.29	7.960890e-08	4391	4.685e-02
135kHz_150dA_100Mss_NE5X047.txt	05/07/2024 12:34:40	-8.2	208.32	4.68	57041.50	1212.31	1.366431e+05	1.009300e+01	6.344454e+00	128.93	7.146093e-08	4391	4.707e-02
135kHz_150dA_100Mss_NE5X048.txt	05/07/2024 12:34:40	-8.2	216.15	4.91	57041.50	1207.44	1.366431e+05	1.007761e+01	6.352255e+00	145.10	8.058674e-08	4391	4.686e-02
135kHz_150dA_100Mss_NE5X049.txt	05/07/2024 12:34:41	-7.6	216.18	4.96	57041.50	1198.80	1.366431e+05	1.000803e+01	6.353083e+00	145.82	8.155418e-08	4391	4.619e-02
135kHz_150dA_100Mss_NE5X050.txt	05/07/2024 12:34:41	-7.6	211.55	4.81	57041.50	1212.78	1.366431e+05	1.008905e+01	6.347898e+00	136.11	7.548838e-08	4391	4.665e-02
135kHz_150dA_100Mss_NE5X051.txt	05/07/2024 12:34:42	-6.9	211.82	4.80	57041.50	1205.85	1.366120e+05	1.005512e+01	6.348535e+00	136.96	7.623416e-08	4392	4.709e-02
135kHz_150dA_100Mss_NE5X052.txt	05/07/2024 12:34:43	-6.4	224.94	5.05	57041.50	1202.13	1.366431e+05	1.008891e+01	6.358679e+00	158.75	8.810828e-08	4391	4.714e-02
135kHz_150dA_100Mss_NE5X053.txt	05/07/2024 12:34:43	-6.4	212.49	4.78	57041.50	1215.12	1.366120e+05	1.012654e+01	6.347482e+00	135.71	7.500141e-08	4392	4.726e-02
135kHz_150dA_100Mss_NE5X054.txt	05/07/2024 12:34:44	-5.9	237.22	5.39	57041.50	1192.95	1.366120e+05	9.914804e+00	6.370772e+00	180.90	1.022905e-07	4392	4.634e-02
135kHz_150dA_100Mss_NE5X055.txt	05/07/2024 12:34:44	-5.9	236.25	5.26	57041.50	1219.36	1.366431e+05	1.012638e+01	6.367274e+00	177.44	9.818619e-08	4391	4.772e-02
135kHz_150dA_100Mss_NE5X056.txt	05/07/2024 12:34:45	-5.4	204.38	4.60	57041.50	1223.72	1.366120e+05	1.013641e+01	6.339048e+00	118.05	6.514084e-08	4392	4.724e-02
135kHz_150dA_100Mss_NE5X057.txt	05/07/2024 12:34:46	-5.3	198.06	4.38	57041.50	1242.86	1.366431e+05	1.025288e+01	6.329294e+00	98.59	5.375081e-08	4391	4.839e-02
