# Configuracion:
# Concentracion g/m^3_=_19900.0
# C_Vs_to_Am_M_A/Vsm_=_254322799225.57578
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_ref_Hz_=_136257.7718121326
# 
Resultados:
# tau_s_=_(1.67+/-0.27)e-07
# dphi_rad_=_6.42+/-0.02
# SAR_W/g_=_179.18+/-38.25
# Hc_kA/m_=_6.21+/-0.92
# Mr_A/m_=_352.00+/-78.01
# Suceptibilidad_a_M=0_=_0.0608+/-0.0070
# t_hasta_1er_file_=_144.33
# Duracion_T_Fase_=_77.82
# 1er_file_T_Fase_=_135kHz_100dA_100Mss_NE5X138.txt
# last_file_T_Fase_=_135kHz_100dA_100Mss_NE5X283.txt

Nombre_archivo	Time_m_(s)	Temperatura_(ºC)	Mr_(A/m)	Hc_(kA/m)	Campo_max_(A/m)	Mag_max_(A/m)	f0	mag0	dphi0	SAR_(W/g)	Tau_(s)	N	xi_M_0
135kHz_100dA_100Mss_NE5X006.txt	144.33	-42.84	213.30	5.12	38460.00	923.37	1.362707e+05	7.615048e+00	6.396314e+00	120.59	1.326998e-07	4403	4.465e-02
135kHz_100dA_100Mss_NE5X007.txt	144.84	-41.97	217.62	5.06	38460.00	946.34	1.362398e+05	7.811664e+00	6.395097e+00	122.35	1.312603e-07	4404	4.584e-02
135kHz_100dA_100Mss_NE5X008.txt	145.35	-40.62	217.83	5.06	38460.00	948.71	1.362398e+05	7.825743e+00	6.394907e+00	122.37	1.310365e-07	4404	4.603e-02
135kHz_100dA_100Mss_NE5X009.txt	145.87	-39.00	216.44	5.02	38460.00	945.18	1.362707e+05	7.800768e+00	6.394371e+00	121.42	1.304021e-07	4403	4.611e-02
135kHz_100dA_100Mss_NE5X010.txt	146.39	-37.59	213.77	4.98	38460.00	935.49	1.362398e+05	7.730777e+00	6.393251e+00	119.10	1.290766e-07	4404	4.580e-02
135kHz_100dA_100Mss_NE5X011.txt	146.91	-36.23	212.12	4.93	38460.00	936.14	1.362707e+05	7.730748e+00	6.392283e+00	118.08	1.279331e-07	4403	4.575e-02
135kHz_100dA_100Mss_NE5X012.txt	147.43	-34.88	211.03	4.89	38460.00	932.73	1.362398e+05	7.710039e+00	6.391978e+00	117.41	1.275731e-07	4404	4.595e-02
135kHz_100dA_100Mss_NE5X013.txt	147.93	-33.58	209.07	4.84	38460.00	934.87	1.362707e+05	7.723498e+00	6.390391e+00	115.93	1.256972e-07	4403	4.579e-02
135kHz_100dA_100Mss_NE5X014.txt	148.43	-32.32	207.39	4.80	38460.00	932.69	1.362707e+05	7.708240e+00	6.389452e+00	114.69	1.245910e-07	4403	4.596e-02
135kHz_100dA_100Mss_NE5X015.txt	148.95	-31.03	206.43	4.77	38460.00	929.78	1.362707e+05	7.686703e+00	6.388548e+00	113.40	1.235201e-07	4403	4.608e-02
135kHz_100dA_100Mss_NE5X016.txt	149.45	-29.87	204.82	4.74	38460.00	926.73	1.362398e+05	7.666147e+00	6.387957e+00	112.44	1.228248e-07	4404	4.591e-02
135kHz_100dA_100Mss_NE5X017.txt	149.97	-28.67	203.89	4.71	38460.00	925.76	1.362707e+05	7.657713e+00	6.387729e+00	112.10	1.225551e-07	4403	4.581e-02
135kHz_100dA_100Mss_NE5X018.txt	150.62	-27.42	203.26	4.68	38460.00	925.44	1.362707e+05	7.662185e+00	6.386800e+00	111.17	1.214578e-07	4403	4.620e-02
135kHz_100dA_100Mss_NE5X019.txt	151.67	-25.36	201.42	4.63	38460.00	919.71	1.362707e+05	7.620679e+00	6.386176e+00	109.91	1.207204e-07	4403	4.607e-02
135kHz_100dA_100Mss_NE5X020.txt	152.15	-24.70	201.21	4.60	38460.00	926.19	1.362398e+05	7.671044e+00	6.385800e+00	110.21	1.202751e-07	4404	4.638e-02
135kHz_100dA_100Mss_NE5X021.txt	152.64	-24.70	198.27	4.54	38460.00	920.40	1.362398e+05	7.631495e+00	6.383972e+00	107.69	1.181179e-07	4404	4.630e-02
135kHz_100dA_100Mss_NE5X022.txt	153.13	-24.51	198.36	4.52	38460.00	926.62	1.362398e+05	7.673525e+00	6.383595e+00	107.88	1.176751e-07	4404	4.661e-02
135kHz_100dA_100Mss_NE5X023.txt	153.64	-23.74	196.18	4.49	38460.00	922.21	1.362707e+05	7.634078e+00	6.382157e+00	105.82	1.159780e-07	4403	4.636e-02
135kHz_100dA_100Mss_NE5X024.txt	154.13	-22.98	196.34	4.50	38460.00	922.34	1.362398e+05	7.633266e+00	6.383165e+00	106.86	1.171659e-07	4404	4.606e-02
135kHz_100dA_100Mss_NE5X025.txt	154.64	-22.11	196.18	4.49	38460.00	916.97	1.362707e+05	7.600947e+00	6.382991e+00	106.24	1.169632e-07	4403	4.621e-02
135kHz_100dA_100Mss_NE5X026.txt	155.14	-21.32	196.08	4.47	38460.00	921.40	1.362707e+05	7.637536e+00	6.382206e+00	105.92	1.160364e-07	4403	4.666e-02
135kHz_100dA_100Mss_NE5X027.txt	155.67	-20.63	195.08	4.44	38460.00	920.56	1.362707e+05	7.631057e+00	6.381471e+00	105.05	1.151686e-07	4403	4.633e-02
135kHz_100dA_100Mss_NE5X028.txt	156.17	-19.98	193.87	4.42	38460.00	919.34	1.362707e+05	7.612773e+00	6.380404e+00	103.66	1.139113e-07	4403	4.650e-02
135kHz_100dA_100Mss_NE5X029.txt	156.67	-19.33	193.13	4.41	38460.00	920.13	1.362707e+05	7.617484e+00	6.379939e+00	103.23	1.133637e-07	4403	4.629e-02
135kHz_100dA_100Mss_NE5X030.txt	157.19	-18.69	191.73	4.36	38460.00	920.53	1.362707e+05	7.622309e+00	6.378738e+00	102.02	1.119483e-07	4403	4.634e-02
135kHz_100dA_100Mss_NE5X031.txt	157.7	-18.13	192.37	4.37	38460.00	920.65	1.362707e+05	7.630935e+00	6.379548e+00	103.00	1.129025e-07	4403	4.661e-02
135kHz_100dA_100Mss_NE5X032.txt	158.21	-17.57	192.47	4.37	38460.00	918.02	1.362707e+05	7.613640e+00	6.379896e+00	103.13	1.133127e-07	4403	4.654e-02
135kHz_100dA_100Mss_NE5X033.txt	158.72	-17.01	192.49	4.37	38460.00	917.10	1.362398e+05	7.603523e+00	6.379929e+00	103.01	1.133504e-07	4404	4.657e-02
135kHz_100dA_100Mss_NE5X034.txt	159.22	-16.48	191.53	4.34	38460.00	918.63	1.362707e+05	7.612774e+00	6.378823e+00	101.98	1.120478e-07	4403	4.662e-02
135kHz_100dA_100Mss_NE5X035.txt	159.74	-15.96	190.92	4.33	38460.00	918.62	1.362398e+05	7.609716e+00	6.378924e+00	102.02	1.121658e-07	4404	4.651e-02
135kHz_100dA_100Mss_NE5X036.txt	160.24	-15.48	190.62	4.30	38460.00	921.55	1.362707e+05	7.639262e+00	6.377980e+00	101.44	1.110530e-07	4403	4.686e-02
135kHz_100dA_100Mss_NE5X037.txt	160.75	-15.02	190.19	4.31	38460.00	916.46	1.362707e+05	7.598330e+00	6.378231e+00	101.16	1.113499e-07	4403	4.659e-02
135kHz_100dA_100Mss_NE5X038.txt	161.79	-14.01	190.23	4.30	38460.00	918.93	1.362707e+05	7.617752e+00	6.378413e+00	101.61	1.115633e-07	4403	4.677e-02
135kHz_100dA_100Mss_NE5X039.txt	162.29	-13.57	189.49	4.28	38460.00	919.49	1.362398e+05	7.622394e+00	6.377475e+00	100.65	1.104580e-07	4404	4.696e-02
135kHz_100dA_100Mss_NE5X040.txt	162.81	-13.15	189.48	4.29	38460.00	918.31	1.362707e+05	7.610001e+00	6.377638e+00	100.68	1.106506e-07	4403	4.662e-02
135kHz_100dA_100Mss_NE5X041.txt	163.32	-12.71	188.25	4.25	38460.00	920.86	1.362398e+05	7.635968e+00	6.375914e+00	99.16	1.086197e-07	4404	4.712e-02
135kHz_100dA_100Mss_NE5X042.txt	163.85	-12.24	188.85	4.27	38460.00	916.28	1.362707e+05	7.598140e+00	6.377547e+00	100.43	1.105442e-07	4403	4.675e-02
135kHz_100dA_100Mss_NE5X043.txt	164.37	-11.88	188.96	4.26	38460.00	921.55	1.362398e+05	7.637747e+00	6.376759e+00	100.09	1.096165e-07	4404	4.702e-02
135kHz_100dA_100Mss_NE5X044.txt	164.89	-11.57	189.07	4.27	38460.00	918.59	1.362398e+05	7.623502e+00	6.377241e+00	100.42	1.101863e-07	4404	4.698e-02
135kHz_100dA_100Mss_NE5X045.txt	165.4	-11.22	188.73	4.26	38460.00	916.48	1.362707e+05	7.598098e+00	6.377150e+00	100.01	1.100776e-07	4403	4.673e-02
135kHz_100dA_100Mss_NE5X046.txt	165.92	-10.86	188.30	4.23	38460.00	922.49	1.362707e+05	7.641787e+00	6.376186e+00	99.55	1.089423e-07	4403	4.707e-02
135kHz_100dA_100Mss_NE5X047.txt	166.43	-10.20	190.12	4.29	38460.00	916.37	1.362398e+05	7.605316e+00	6.378558e+00	101.57	1.117361e-07	4404	4.697e-02
135kHz_100dA_100Mss_NE5X048.txt	166.94	-9.48	188.19	4.25	38460.00	917.49	1.362398e+05	7.605071e+00	6.376800e+00	99.70	1.096650e-07	4404	4.689e-02
135kHz_100dA_100Mss_NE5X049.txt	167.43	-9.18	188.02	4.25	38460.00	914.79	1.362707e+05	7.581793e+00	6.377090e+00	99.73	1.100067e-07	4403	4.667e-02
135kHz_100dA_100Mss_NE5X050.txt	167.94	-8.93	187.79	4.24	38460.00	917.00	1.362398e+05	7.605938e+00	6.376452e+00	99.35	1.092547e-07	4404	4.699e-02
135kHz_100dA_100Mss_NE5X051.txt	168.46	-8.62	188.33	4.25	38460.00	914.79	1.362707e+05	7.587958e+00	6.376992e+00	99.71	1.098903e-07	4403	4.683e-02
135kHz_100dA_100Mss_NE5X052.txt	168.96	-8.32	188.38	4.25	38460.00	917.53	1.362707e+05	7.607215e+00	6.377104e+00	100.08	1.100229e-07	4403	4.675e-02
135kHz_100dA_100Mss_NE5X053.txt	169.46	-8.07	187.28	4.23	38460.00	914.93	1.362398e+05	7.588048e+00	6.376157e+00	98.80	1.089072e-07	4404	4.683e-02
135kHz_100dA_100Mss_NE5X054.txt	169.97	-7.82	188.14	4.25	38460.00	915.58	1.362707e+05	7.590198e+00	6.377000e+00	99.74	1.099015e-07	4403	4.667e-02
135kHz_100dA_100Mss_NE5X055.txt	170.47	-7.56	189.15	4.26	38460.00	919.95	1.362707e+05	7.625382e+00	6.377216e+00	100.44	1.101562e-07	4403	4.683e-02
135kHz_100dA_100Mss_NE5X056.txt	170.98	-7.31	188.77	4.27	38460.00	913.32	1.362707e+05	7.577440e+00	6.377547e+00	100.16	1.105453e-07	4403	4.667e-02
135kHz_100dA_100Mss_NE5X057.txt	172.0	-6.90	188.43	4.27	38460.00	911.47	1.362398e+05	7.559446e+00	6.377502e+00	99.85	1.104924e-07	4404	4.672e-02
135kHz_100dA_100Mss_NE5X058.txt	172.51	-6.65	189.39	4.28	38460.00	910.53	1.362707e+05	7.552668e+00	6.377659e+00	99.95	1.106766e-07	4403	4.665e-02
135kHz_100dA_100Mss_NE5X059.txt	173.02	-6.39	190.53	4.30	38460.00	912.53	1.362707e+05	7.568676e+00	6.378409e+00	100.95	1.115639e-07	4403	4.672e-02
135kHz_100dA_100Mss_NE5X060.txt	173.52	-6.19	188.77	4.27	38460.00	914.09	1.362398e+05	7.573318e+00	6.376085e+00	98.53	1.088223e-07	4404	4.689e-02
135kHz_100dA_100Mss_NE5X061.txt	174.02	-5.99	191.85	4.31	38460.00	918.60	1.362707e+05	7.617691e+00	6.377877e+00	101.04	1.109336e-07	4403	4.714e-02
135kHz_100dA_100Mss_NE5X062.txt	174.61	-5.76	193.60	4.36	38460.00	914.11	1.362707e+05	7.579735e+00	6.379287e+00	102.03	1.125961e-07	4403	4.726e-02
135kHz_100dA_100Mss_NE5X063.txt	175.11	-5.57	194.62	4.40	38460.00	910.72	1.362398e+05	7.555347e+00	6.380269e+00	102.71	1.137555e-07	4404	4.694e-02
135kHz_100dA_100Mss_NE5X064.txt	175.6	-5.42	196.31	4.40	38460.00	916.34	1.362398e+05	7.603436e+00	6.379824e+00	102.89	1.132311e-07	4404	4.752e-02
135kHz_100dA_100Mss_NE5X065.txt	176.11	-5.30	196.85	4.42	38460.00	913.64	1.362398e+05	7.579213e+00	6.379961e+00	102.71	1.133917e-07	4404	4.746e-02
135kHz_100dA_100Mss_NE5X066.txt	176.62	-5.30	198.36	4.45	38460.00	914.02	1.362707e+05	7.579187e+00	6.379927e+00	102.70	1.133523e-07	4403	4.750e-02
135kHz_100dA_100Mss_NE5X067.txt	177.12	-5.28	201.84	4.51	38460.00	914.79	1.362707e+05	7.589659e+00	6.381819e+00	104.84	1.155836e-07	4403	4.777e-02
135kHz_100dA_100Mss_NE5X068.txt	177.62	-5.18	204.42	4.53	38460.00	919.31	1.362398e+05	7.635434e+00	6.381654e+00	105.28	1.153903e-07	4404	4.834e-02
135kHz_100dA_100Mss_NE5X069.txt	178.13	-5.05	206.41	4.60	38460.00	914.25	1.362707e+05	7.595441e+00	6.383600e+00	106.81	1.176822e-07	4403	4.803e-02
135kHz_100dA_100Mss_NE5X070.txt	178.64	-4.84	207.46	4.61	38460.00	917.84	1.362707e+05	7.622121e+00	6.382451e+00	105.97	1.163277e-07	4403	4.865e-02
135kHz_100dA_100Mss_NE5X071.txt	179.15	-4.67	212.37	4.70	38460.00	916.44	1.362707e+05	7.617544e+00	6.385736e+00	109.39	1.202061e-07	4403	4.891e-02
135kHz_100dA_100Mss_NE5X072.txt	179.64	-4.57	216.09	4.77	38460.00	916.03	1.362398e+05	7.618381e+00	6.387946e+00	111.73	1.228149e-07	4404	4.897e-02
135kHz_100dA_100Mss_NE5X073.txt	180.14	-4.44	218.66	4.82	38460.00	917.33	1.362707e+05	7.630090e+00	6.388872e+00	112.91	1.239106e-07	4403	4.929e-02
135kHz_100dA_100Mss_NE5X074.txt	180.64	-4.24	222.66	4.88	38460.00	919.76	1.362398e+05	7.659428e+00	6.390380e+00	114.93	1.256900e-07	4404	4.949e-02
135kHz_100dA_100Mss_NE5X075.txt	181.18	-4.10	224.11	4.89	38460.00	923.10	1.362707e+05	7.683041e+00	6.389229e+00	114.08	1.243304e-07	4403	4.999e-02
135kHz_100dA_100Mss_NE5X076.txt	182.22	-4.01	232.61	5.04	38460.00	923.13	1.362398e+05	7.693267e+00	6.393535e+00	118.82	1.294189e-07	4404	5.052e-02
135kHz_100dA_100Mss_NE5X077.txt	182.72	-3.81	237.89	5.10	38460.00	929.07	1.362707e+05	7.748617e+00	6.394880e+00	121.16	1.310101e-07	4403	5.135e-02
135kHz_100dA_100Mss_NE5X078.txt	183.24	-3.68	239.91	5.13	38460.00	932.44	1.362398e+05	7.776885e+00	6.394756e+00	121.44	1.308638e-07	4404	5.146e-02
135kHz_100dA_100Mss_NE5X079.txt	183.74	-3.63	246.56	5.26	38460.00	932.70	1.362398e+05	7.790404e+00	6.399116e+00	126.38	1.360219e-07	4404	5.191e-02
135kHz_100dA_100Mss_NE5X080.txt	184.26	-3.55	247.31	5.24	38460.00	935.41	1.362398e+05	7.807907e+00	6.396803e+00	124.15	1.332859e-07	4404	5.264e-02
135kHz_100dA_100Mss_NE5X081.txt	184.76	-3.45	252.51	5.29	38460.00	943.90	1.362707e+05	7.880265e+00	6.397525e+00	126.12	1.341407e-07	4403	5.325e-02
135kHz_100dA_100Mss_NE5X082.txt	185.28	-3.32	256.96	5.38	38460.00	938.73	1.362398e+05	7.857748e+00	6.400917e+00	129.45	1.381554e-07	4404	5.327e-02
135kHz_100dA_100Mss_NE5X083.txt	185.8	-3.16	261.28	5.42	38460.00	944.22	1.362398e+05	7.904490e+00	6.401988e+00	131.40	1.394244e-07	4404	5.377e-02
135kHz_100dA_100Mss_NE5X084.txt	186.31	-3.04	265.63	5.48	38460.00	945.09	1.362707e+05	7.916809e+00	6.402780e+00	132.50	1.403634e-07	4403	5.478e-02
135kHz_100dA_100Mss_NE5X085.txt	186.82	-2.94	269.17	5.52	38460.00	948.49	1.362707e+05	7.943143e+00	6.402934e+00	133.12	1.405469e-07	4403	5.505e-02
135kHz_100dA_100Mss_NE5X086.txt	187.32	-2.87	272.60	5.58	38460.00	951.28	1.362707e+05	7.966510e+00	6.404521e+00	135.27	1.424260e-07	4403	5.526e-02
135kHz_100dA_100Mss_NE5X087.txt	187.82	-2.82	277.09	5.61	38460.00	957.02	1.362398e+05	8.016938e+00	6.404498e+00	136.07	1.423975e-07	4404	5.603e-02
135kHz_100dA_100Mss_NE5X088.txt	188.32	-2.74	280.17	5.62	38460.00	961.87	1.362398e+05	8.063509e+00	6.404126e+00	136.44	1.419599e-07	4404	5.653e-02
135kHz_100dA_100Mss_NE5X089.txt	188.83	-2.63	285.40	5.72	38460.00	959.34	1.362707e+05	8.049519e+00	6.407170e+00	139.65	1.455674e-07	4403	5.654e-02
135kHz_100dA_100Mss_NE5X090.txt	189.35	-2.57	290.21	5.78	38460.00	961.90	1.362398e+05	8.076069e+00	6.409014e+00	142.15	1.477555e-07	4404	5.710e-02
135kHz_100dA_100Mss_NE5X091.txt	189.87	-2.51	294.01	5.83	38460.00	963.20	1.362398e+05	8.094883e+00	6.409858e+00	143.43	1.487582e-07	4404	5.725e-02
135kHz_100dA_100Mss_NE5X092.txt	190.36	-2.46	298.68	5.86	38460.00	967.40	1.362707e+05	8.140093e+00	6.410462e+00	144.95	1.494737e-07	4403	5.792e-02
135kHz_100dA_100Mss_NE5X093.txt	190.88	-2.41	301.76	5.88	38460.00	973.51	1.362398e+05	8.186435e+00	6.410373e+00	145.64	1.493719e-07	4404	5.890e-02
135kHz_100dA_100Mss_NE5X094.txt	191.39	-2.40	306.06	5.94	38460.00	969.03	1.362398e+05	8.166258e+00	6.412381e+00	147.56	1.517524e-07	4404	5.891e-02
135kHz_100dA_100Mss_NE5X095.txt	192.43	-2.36	313.36	6.03	38460.00	975.67	1.362398e+05	8.219338e+00	6.413659e+00	149.98	1.532731e-07	4404	5.949e-02
135kHz_100dA_100Mss_NE5X096.txt	192.95	-2.31	317.58	6.10	38460.00	975.39	1.362398e+05	8.226518e+00	6.415548e+00	152.27	1.555202e-07	4404	5.961e-02
135kHz_100dA_100Mss_NE5X097.txt	193.47	-2.25	320.04	6.11	38460.00	976.39	1.362398e+05	8.241194e+00	6.415108e+00	152.04	1.549959e-07	4404	6.017e-02
135kHz_100dA_100Mss_NE5X098.txt	193.97	-2.20	324.76	6.19	38460.00	972.82	1.362707e+05	8.228520e+00	6.418273e+00	155.46	1.587602e-07	4403	6.025e-02
135kHz_100dA_100Mss_NE5X099.txt	194.48	-2.15	328.95	6.23	38460.00	977.83	1.362707e+05	8.273439e+00	6.418628e+00	156.72	1.591812e-07	4403	6.103e-02
135kHz_100dA_100Mss_NE5X100.txt	194.98	-2.10	332.75	6.26	38460.00	980.52	1.362398e+05	8.299629e+00	6.420159e+00	158.94	1.610036e-07	4404	6.159e-02
135kHz_100dA_100Mss_NE5X101.txt	195.49	-2.10	335.08	6.29	38460.00	984.45	1.362707e+05	8.325960e+00	6.419414e+00	158.62	1.601158e-07	4403	6.168e-02
135kHz_100dA_100Mss_NE5X102.txt	196.0	-2.10	338.78	6.33	38460.00	985.66	1.362398e+05	8.341700e+00	6.420290e+00	159.90	1.611617e-07	4404	6.219e-02
135kHz_100dA_100Mss_NE5X103.txt	196.52	-1.94	343.95	6.38	38460.00	989.06	1.362707e+05	8.383804e+00	6.421519e+00	162.18	1.626219e-07	4403	6.296e-02
135kHz_100dA_100Mss_NE5X104.txt	197.03	-1.80	347.64	6.38	38460.00	991.52	1.362398e+05	8.415762e+00	6.421791e+00	163.07	1.629472e-07	4404	6.362e-02
135kHz_100dA_100Mss_NE5X105.txt	197.53	-1.85	353.06	6.46	38460.00	991.88	1.362707e+05	8.428745e+00	6.424578e+00	166.63	1.662669e-07	4403	6.392e-02
135kHz_100dA_100Mss_NE5X106.txt	198.04	-1.90	356.65	6.51	38460.00	993.02	1.362398e+05	8.442968e+00	6.426063e+00	168.61	1.680353e-07	4404	6.375e-02
135kHz_100dA_100Mss_NE5X107.txt	198.63	-1.84	360.28	6.51	38460.00	998.98	1.362707e+05	8.494719e+00	6.424971e+00	168.39	1.667333e-07	4403	6.504e-02
135kHz_100dA_100Mss_NE5X108.txt	199.12	-1.79	364.62	6.57	38460.00	1002.86	1.362398e+05	8.525667e+00	6.426386e+00	170.64	1.684211e-07	4404	6.532e-02
135kHz_100dA_100Mss_NE5X109.txt	199.7	-1.73	370.49	6.66	38460.00	1004.21	1.362398e+05	8.544571e+00	6.429272e+00	174.45	1.718620e-07	4404	6.548e-02
